"Time Domain Body Activity  Average-X"	"Time Domain Body Activity  Average-Y"	"Time Domain Body Activity  Average-Z"	"Time Domain Gravity Activity  Average-X"	"Time Domain Gravity Activity  Average-Y"	"Time Domain Gravity Activity  Average-Z"	"Time Domain Body Activity Jerk Average-X"	"Time Domain Body Activity Jerk Average-Y"	"Time Domain Body Activity Jerk Average-Z"	"Time Domain Body Activity Mag Average"	"Time Domain Gravity Activity Mag Average"	"Time Domain Body Activity JerkMag Average"	"Frequency Domain Body Activity  Average-X"	"Frequency Domain Body Activity  Average-Y"	"Frequency Domain Body Activity  Average-Z"	"Frequency Domain Body Activity Jerk Average-X"	"Frequency Domain Body Activity Jerk Average-Y"	"Frequency Domain Body Activity Jerk Average-Z"	"Frequency Domain Body Activity Mag Average"	"Frequency Domain BodyBody Activity JerkMag Average"
0.26468173	-0.0085919266	-0.10297373	0.94864827	-0.23438221	-0.018602576	-0.34398533	0.1807708	0.31833247	-0.20671579	-0.20671579	-0.15230543	-0.19953205	0.022032211	-0.32765269	-0.20854438	-0.038311	-0.49079204	-0.19711593	-0.16751229
0.28431748	-0.027205815	-0.21230304	0.9564181	-0.26000305	-0.014160474	-0.19076115	-0.15830204	0.2725886	-0.046277939	-0.046277939	-0.096391431	-0.13906724	0.11969439	-0.27105874	-0.08786895	-0.0090308483	-0.44351246	-0.02293362	-0.064023916
0.22172674	-0.02437697	-0.075076407	0.95149993	-0.26356251	-0.039357122	0.33935755	0.42578254	0.63417347	-0.0067882519	-0.0067882519	-0.07225395	-0.042235154	0.019272438	-0.28011376	-0.00058659491	-0.084717971	-0.43688721	-0.03944066	-0.024979346
0.29097148	-0.027810418	-0.042982545	0.93851389	-0.26841916	-0.036339041	0.21171574	-0.28489527	-0.16707997	-0.044258164	-0.044258164	-0.10687664	-0.10160818	-0.037894869	-0.3712348	-0.035564306	-0.10536495	-0.49159537	-0.1417754	-0.014190613
0.26108077	-0.015635621	-0.10258842	0.93447152	-0.26936496	-0.030656862	-0.19043777	-0.12737332	-0.45913331	-0.041734145	-0.041734145	-0.049040264	-0.10138669	0.14147675	-0.27903807	-0.020791129	0.15724409	-0.42861504	-0.046588109	0.14902796
0.25242505	0.0062773455	-0.12518006	0.93776033	-0.26882859	-0.029314983	0.18840843	-0.087939653	-0.35549964	-0.083892745	-0.083892745	-0.1137836	-0.2253875	0.2631908	-0.28012234	-0.16457878	0.24896103	-0.4395482	-0.065555728	0.11159718
0.35878664	-0.016954505	-0.15477656	0.93861575	-0.26828456	-0.026783007	-0.084283367	0.18478614	0.17062853	-0.070705961	-0.070705961	-0.087147945	-0.20094001	0.28209227	-0.29508969	-0.20633466	0.16809665	-0.48986138	-0.0025289508	0.037196642
0.256935	-0.010577401	-0.10544192	0.94075878	-0.25886389	-0.022928327	0.010782856	0.44068229	0.47352109	-0.069540692	-0.069540692	-0.14261311	-0.17324885	0.23445238	-0.22498748	-0.19051226	0.091698045	-0.50836523	-0.055347995	-0.070366165
0.29855414	0.00079445569	-0.040695674	0.95022231	-0.24907103	-0.018489407	0.41774673	-0.32865084	0.048078345	-0.086942954	-0.086942954	-0.20374475	-0.17090554	0.0037015146	-0.35903494	-0.21056189	-0.12967852	-0.52522565	-0.16675188	-0.16543159
0.30804575	-0.023300458	-0.07970154	0.9568354	-0.24566304	-0.019715884	-0.0037799747	-0.18764548	-0.22861387	-0.064423256	-0.064423256	-0.088474992	-0.17194118	0.15270123	-0.27350035	-0.12108708	-3.1199341e-05	-0.46027599	-0.052787972	-0.006305701
0.20356167	-0.03050523	-0.13709513	0.95367537	-0.24255418	-0.023026076	-0.075184253	0.24011216	-0.258532	-0.046465246	-0.046465246	-0.046028879	-0.16095451	0.25043745	-0.2785755	-0.11482179	0.11911546	-0.45208251	-0.068781145	-0.018739839
0.28056095	-0.011424653	-0.15619795	0.95226274	-0.25175686	-0.027116144	0.21473519	0.002129431	-0.18759248	-0.066594317	-0.066594317	-0.085681968	-0.23835425	0.28918611	-0.32518854	-0.19121637	0.15660004	-0.49261846	-0.20435789	-0.066482075
0.33216933	-0.034585828	-0.15926922	0.94715881	-0.26440906	-0.035544763	0.25865027	0.15102039	0.14898387	-0.10472185	-0.10472185	-0.1108178	-0.16439515	0.10651951	-0.32709151	-0.14555034	0.032835852	-0.47631176	-0.17183517	-0.076468804
0.28703017	-0.02723993	-0.11750002	0.94365045	-0.26163413	-0.037628	-0.052428623	0.12369305	0.40274558	-0.14610056	-0.14610056	-0.1494498	-0.23748236	0.11592413	-0.33195765	-0.19057041	-0.021550643	-0.55129678	-0.20596282	-0.17050555
0.30159413	-0.044653002	-0.081513949	0.94214757	-0.26420665	-0.037871942	0.1182545	-0.059444371	-0.25543627	-0.028582068	-0.028582068	-0.012743439	-0.13697476	0.18754281	-0.18079962	-0.13249557	0.14170974	-0.31505431	0.011039192	0.0073370091
0.24608919	-0.016175423	-0.11188336	0.93159584	-0.26943482	-0.042872935	-0.016628142	0.56892108	0.10965546	-0.11131172	-0.11131172	-0.13280349	-0.14030599	0.096949071	-0.38204519	-0.082361027	-0.09792705	-0.50478754	-0.11697774	-0.11162625
0.29272439	-0.0021398385	-0.14034852	0.9412032	-0.26925779	-0.034422365	0.5480943	-0.38752546	-0.27935763	-0.12637248	-0.12637248	-0.16651819	-0.18988189	0.0010569448	-0.32983597	-0.15401008	-0.13589613	-0.4850692	-0.1929504	-0.16550496
0.33156003	-0.0074950152	-0.13173868	0.94630634	-0.26574318	-0.028554153	-0.21941153	0.0067696189	0.3014996	-0.10568614	-0.10568614	-0.17747339	-0.20656176	-0.012330967	-0.31315655	-0.23801805	-0.15728733	-0.4714532	-0.15719815	-0.19654319
0.20201055	-0.0090379452	-0.079095855	0.94588224	-0.25529462	-0.022558174	-0.13782691	0.42121749	0.50685258	-0.083591	-0.083591	-0.17541493	-0.18248269	0.12843893	-0.25421267	-0.19741539	-0.087634251	-0.50219765	-0.085015447	-0.086541332
0.30363491	-0.014656769	-0.042613832	0.94257515	-0.25166426	-0.018301776	0.10305991	-0.084826191	-0.10391814	-0.067429345	-0.067429345	-0.11932781	-0.1536799	0.02881646	-0.35171428	-0.098026793	-0.11568025	-0.52163833	-0.18015689	-0.052196241
0.35919361	-0.018079718	-0.07234686	0.94245852	-0.24934122	-0.016543639	-0.10725522	-0.18733415	-0.19420985	-0.12064647	-0.12064647	-0.13446971	-0.18988169	0.03753516	-0.31970848	-0.14764131	-0.089137976	-0.52315016	-0.19108306	-0.10768355
0.22442754	-0.031464353	-0.12726298	0.94799378	-0.24400902	-0.015916994	0.21408077	0.36037992	-0.053501413	-0.23741525	-0.23741525	-0.26565846	-0.31840112	0.028869328	-0.39401743	-0.26414629	-0.094644784	-0.55202596	-0.23926092	-0.2031898
0.23995826	-0.0097107196	-0.12197022	0.9518559	-0.24777784	-0.017583652	0.21774406	0.21270593	-0.028585728	-0.25039364	-0.25039364	-0.27551773	-0.2810285	-0.079543157	-0.42086097	-0.26475755	-0.19633363	-0.59985513	-0.24066207	-0.2158681
0.28972747	0.01534272	-0.11667518	0.95268931	-0.24891956	-0.014215047	0.20988713	-0.13470858	-0.24992068	-0.24337187	-0.24337187	-0.25351855	-0.27858368	-0.061695848	-0.34682459	-0.25523401	-0.18571225	-0.56993912	-0.21126565	-0.25196175
0.30830537	-0.019882845	-0.16044667	0.95074425	-0.24149087	-0.014232674	0.28666631	-0.3148356	-0.17485241	-0.24631157	-0.24631157	-0.23883716	-0.3264201	0.047138317	-0.38125886	-0.29169647	-0.033930655	-0.56495601	-0.22100186	-0.2181647
0.32746543	-0.03566696	-0.18182373	0.94991264	-0.23802568	-0.023208265	-0.12207853	-0.04348798	0.18705428	-0.19329251	-0.19329251	-0.15097398	-0.23422562	0.093792942	-0.34629014	-0.1942936	-0.001135388	-0.54763306	-0.20086108	-0.1838019
0.23841102	-0.023196389	-0.11255181	0.95276814	-0.24024162	-0.033980221	-0.21196689	0.40131027	0.37300732	-0.1648745	-0.1648745	-0.16853477	-0.21516026	0.060124554	-0.25467659	-0.23302177	-0.13509477	-0.52864443	-0.18776134	-0.26515152
0.1801943	-0.017796846	-0.039347036	0.95142625	-0.24835088	-0.038483845	0.36311068	0.10965558	0.25323343	-0.20649227	-0.20649227	-0.24507052	-0.28043108	-0.10105966	-0.34445719	-0.26023613	-0.21729115	-0.54251872	-0.24937848	-0.20472796
0.35845532	0.017975385	-0.084159118	0.93118552	-0.25003777	-0.026669006	0.23524531	-0.087284312	-0.23250059	-0.17044085	-0.17044085	-0.31348196	-0.24857354	-0.1698128	-0.48820241	-0.21539579	-0.23152799	-0.57063166	-0.14707763	-0.11489946
0.30171512	-0.0070493914	-0.093681451	0.94706198	-0.2304889	-0.0155516	0.064722433	0.019143688	-0.037653854	-0.048825749	-0.048825749	-0.18847274	-0.17155168	-0.16374627	-0.42169445	-0.14876378	-0.21708516	-0.44383374	-0.053807078	-0.086251433
0.28155172	-0.016110289	-0.14009252	0.95929939	-0.2204156	-0.014579347	-0.050868561	0.16601337	0.086215546	-0.088540677	-0.088540677	-0.16234534	-0.14857717	0.0080386219	-0.3152888	-0.13415157	-0.12647272	-0.32703112	-0.026763659	-0.052287846
0.27395574	-0.022899292	-0.12725614	0.95898314	-0.21665616	-0.031045351	0.05093887	-0.11138792	-0.0045744093	-0.098690394	-0.098690394	-0.14837988	-0.15229657	0.14202752	-0.30789359	-0.16536099	-0.029612298	-0.32513413	0.13857762	-0.06871901
0.29995717	0.014082123	-0.082310404	0.9494625	-0.2174464	-0.036024083	0.04067403	0.10214726	-0.035983861	0.028422451	0.028422451	-0.051003762	0.018727258	0.099339036	-0.21460601	-0.036822523	-0.039324985	-0.24059704	0.24844729	0.028128341
0.26537379	-0.017156211	-0.13877347	0.95466327	-0.20692497	-0.027482422	0.080449991	0.018496228	-0.037398315	0.080265708	0.080265708	-0.01073734	0.086303779	0.14766293	-0.21015915	0.079016112	-0.0037995676	-0.23679741	0.26861036	0.15583162
0.27763311	-0.03726758	-0.10002093	0.95827116	-0.20727327	-0.036413327	0.061859802	-0.20504519	0.05761467	-0.025681958	-0.025681958	-0.11114242	-0.055009237	0.041001909	-0.20084382	-0.020058835	-0.057405286	-0.23216591	0.15786558	0.1285087
0.26688016	-0.0023073023	-0.063727153	0.94976646	-0.21600426	-0.031406912	0.09544382	0.16894412	-0.0010016119	-0.07035973	-0.07035973	-0.20389863	-0.12912158	-0.19194118	-0.23693541	-0.16768768	-0.22925734	-0.23553489	0.010734004	-0.0068252185
0.21070047	-0.005968762	-0.1095915	0.95162211	-0.21071237	-0.0134879	0.15173592	0.14464377	0.030320037	-0.077787454	-0.077787454	-0.19375257	-0.10358763	-0.14815131	-0.26134633	-0.1497194	-0.24764121	-0.20720872	-0.054364745	-0.060360287
0.28521305	-0.020202459	-0.011024206	0.92083549	-0.26701193	-0.051933496	0.68795324	-0.44195853	-0.58961367	0.13335858	0.13335858	0.032565846	0.21706998	0.19051776	0.16518534	0.19038622	-0.0038993162	0.096521527	0.37743229	0.3516744
0.4699458	-0.033624109	-0.1412542	0.92721895	-0.2575283	-0.011311073	-0.25689838	0.53724084	-0.071406854	0.12220578	0.12220578	0.019978718	0.14771378	0.13002545	-0.025654098	0.085463478	-0.030934405	-0.094544157	0.2758551	0.21162113
0.23528441	-0.014570467	-0.20841776	0.93801097	-0.26552471	-0.015999014	-0.5594073	0.42569035	0.5381009	0.14755443	0.14755443	0.041938945	0.19270033	0.39108259	-0.11830312	0.12413969	0.10545242	-0.14360549	0.27456719	0.23698136
0.1669136	-0.03373288	-0.13334869	0.94298012	-0.27697935	-0.035236286	0.98074487	-0.28006046	0.013159109	0.10014998	0.10014998	-0.029840701	0.26279363	0.34923731	-0.20879168	0.10020603	0.074929124	-0.26428242	0.27132415	0.14686667
0.44562097	-0.011902709	-0.15116909	0.93458522	-0.27671301	-0.029104678	-0.034196065	0.059793339	-0.23081622	0.12090611	0.12090611	-0.091002161	0.05816986	-0.048547846	-0.1650686	0.022116787	-0.22634599	-0.26985944	0.007817413	-0.068429084
0.23179921	-0.0075220252	-0.055801013	0.93800984	-0.26721322	-0.04285211	-0.70467725	0.086435467	0.14335608	0.073107976	0.073107976	-0.12276729	0.19817405	-0.034662914	-0.23513046	-0.078739193	-0.18914133	-0.34540368	0.15669004	-0.018784159
0.28134949	-0.0007098312	-0.0086999005	0.93926427	-0.26240716	-0.043152518	0.42884111	-0.13761424	0.16923439	0.0891215	0.0891215	-0.01036468	0.15313108	-0.080540544	-0.14693913	0.093229449	-0.13349344	-0.16573667	0.19198834	0.10183576
0.36248249	-0.0035526939	-0.18104462	0.93532883	-0.24875006	-0.018502531	0.11804319	0.11395291	-0.3050968	0.17216127	0.17216127	-0.026174163	0.026153823	-0.17172001	-0.096502772	0.019987812	-0.21836687	-0.15048162	0.113188	0.007555202
0.43503687	-0.0065917495	-0.082909932	0.92422997	-0.27642083	-0.041170073	0.089117723	-0.084559173	-0.21509976	0.060417914	0.060417914	-0.10010991	0.0025594781	-0.06964216	-0.30294416	-0.086526313	-0.14859186	-0.45851448	0.0481611	-0.1178834
0.35119884	0.021866728	-0.1494262	0.9334885	-0.26237699	-0.019666744	-0.36216106	0.37084221	0.2295983	0.059491854	0.059491854	-0.1277886	0.014677668	-0.078729322	-0.3376748	-0.055499542	-0.17432573	-0.42513106	0.053860651	-0.099703966
0.13046118	-0.05499692	-0.13178649	0.9452027	-0.25496927	-0.023947567	0.68599695	0.21294941	0.48174038	-0.018090242	-0.018090242	-0.060948522	-0.01375167	0.14204763	-0.18688863	-0.054555143	-0.017584859	-0.35673698	-0.0053009708	0.0081418252
0.31277629	-0.050409373	-0.043028643	0.92813939	-0.26799814	-0.026685084	0.015294316	-0.04982828	0.11982834	0.071970206	0.071970206	0.01436136	0.02225161	0.19593752	-0.19731127	-0.025453405	0.054146243	-0.33425413	0.083741909	0.023269953
0.42595606	0.02456	-0.15095947	0.90796935	-0.2655418	-0.0068039971	-0.59086937	-0.32496537	-0.15791993	0.040168399	0.040168399	-0.1478736	0.18167288	0.00033072826	-0.30486593	-0.03545911	-0.17511717	-0.46593192	0.076517098	-0.11646496
0.26749864	-0.018319479	-0.16901282	0.93019322	-0.24940844	-0.026064489	-0.044109007	-0.063590092	0.16290785	-0.059902458	-0.059902458	-0.1667755	-0.13554778	-0.19204319	-0.30973532	-0.10725529	-0.34765292	-0.4232582	0.0018766667	-0.18852998
0.15439416	0.0016045166	-0.010548619	0.94256743	-0.25374076	-0.049375638	0.35762114	0.019779362	-0.22323941	-0.017039858	-0.017039858	-0.12028331	-0.028980821	-0.17580325	-0.27669012	-0.065050306	-0.29244424	-0.33048911	-0.039549145	-0.15954311
0.20535149	-0.0038073578	-0.032628831	0.93764095	-0.248511	-0.025796334	0.40393874	-0.1718263	-0.39889582	-0.015987782	-0.015987782	-0.14706335	0.017364625	-0.13248279	-0.30341736	-0.13387589	-0.19687984	-0.36835617	-0.098982247	-0.1378882
0.18360372	-0.076558729	-0.0469561	0.93935459	-0.28099607	-0.07822989	0.25879203	0.11938596	-0.20514992	-0.14452122	-0.14452122	-0.46148363	-0.41639013	-0.2914366	-0.36168731	-0.47758607	-0.49015987	-0.65764263	-0.36359019	-0.4904
0.27918273	-0.036965677	-0.13360426	0.90782845	-0.31639379	-0.062484236	0.14865938	0.058634665	-0.15441992	-0.18075029	-0.18075029	-0.49228098	-0.4262804	-0.38327959	-0.43699429	-0.50412932	-0.54737783	-0.67459405	-0.43064914	-0.54520291
0.30116241	-0.0017592965	-0.10683037	0.90332145	-0.32878069	-0.069753369	0.089970801	-0.29167396	-0.14793367	-0.14245791	-0.14245791	-0.52451544	-0.44453	-0.11089469	-0.48044247	-0.55500288	-0.42551328	-0.72323358	-0.40260435	-0.5545572
0.29341097	-0.018714518	-0.066159078	0.91286572	-0.32537586	-0.070078815	0.17672215	-0.35407112	-0.20845667	-0.11472258	-0.11472258	-0.48636301	-0.42771831	-0.031808768	-0.34873771	-0.55840113	-0.3478281	-0.67649459	-0.27377158	-0.47714495
0.2303099	0.0021737117	-0.043103131	0.91968631	-0.32327736	-0.05372889	0.044047372	0.034498347	0.077557488	-0.11354341	-0.11354341	-0.44091353	-0.45278287	-0.11292615	-0.38601337	-0.51057721	-0.3367146	-0.62817278	-0.28953856	-0.37666461
0.15851651	0.0042561454	-0.018779209	0.91447109	-0.31989706	-0.032413446	0.086751502	0.56046755	0.091513098	-0.1609031	-0.1609031	-0.50226961	-0.37183299	-0.071497805	-0.41272384	-0.46424586	-0.44435358	-0.66391868	-0.37070225	-0.42254399
0.21524532	-0.032628002	-0.11896558	0.91307417	-0.31665935	-0.021065113	0.19465492	0.26031767	-0.028742135	-0.15544653	-0.15544653	-0.47607678	-0.4228953	-0.16838658	-0.34817298	-0.4537482	-0.47256833	-0.61788226	-0.38352427	-0.42805973
0.27147742	-0.030746091	-0.15623238	0.91214896	-0.32596046	-0.035425357	0.07065462	0.070539535	-0.006408421	-0.13659556	-0.13659556	-0.4445107	-0.43320337	-0.29067925	-0.37765783	-0.44641137	-0.42329991	-0.61701867	-0.43319269	-0.4029909
0.14085877	-0.068261729	-0.072115723	0.93206988	-0.31920065	-0.063759757	0.26743742	-0.070566748	0.075912557	-0.088105584	-0.088105584	-0.39356298	-0.3085734	-0.28708183	-0.42342398	-0.3655635	-0.49881331	-0.64912616	-0.25736165	-0.41310842
0.23145946	-0.013340312	-0.092367982	0.90583998	-0.35284871	-0.058087649	0.086863388	-0.026759419	0.099981145	-0.15356809	-0.15356809	-0.48220575	-0.41892304	-0.3707564	-0.4474072	-0.50152755	-0.53259619	-0.68802267	-0.39802363	-0.47109933
0.29569289	-0.017291	-0.099927816	0.89842695	-0.3561928	-0.058276382	0.0080660295	0.1379564	-0.06330757	-0.1271837	-0.1271837	-0.46139921	-0.42485524	-0.17531361	-0.44060852	-0.49641992	-0.41956605	-0.66448773	-0.4295266	-0.48347949
0.34408292	-0.019665159	-0.14195199	0.89521737	-0.355796	-0.053499951	0.039049	0.028465391	-0.036251822	-0.13258213	-0.13258213	-0.4488861	-0.39958823	-0.22276461	-0.451622	-0.45553312	-0.43978128	-0.67657755	-0.44426029	-0.46382681
0.33299252	-0.030312276	-0.11360054	0.89888016	-0.35213276	-0.053521841	0.27426955	-0.13999734	-0.24427363	-0.2109106	-0.2109106	-0.53499132	-0.42403479	-0.29186627	-0.47230908	-0.5194847	-0.52126894	-0.7338792	-0.41305606	-0.53771599
0.31672153	-0.023908255	-0.1107584	0.89888028	-0.34765868	-0.048482583	0.32567494	-0.12756521	-0.31412688	-0.16248997	-0.16248997	-0.50257789	-0.38962745	-0.17868763	-0.39731517	-0.47760078	-0.40295594	-0.74322025	-0.36979867	-0.45395395
0.27425493	-0.028953751	-0.15558324	0.89996176	-0.34767434	-0.048123723	0.11069669	0.031708025	-0.034193869	-0.19378591	-0.19378591	-0.5123676	-0.5039621	-0.32581963	-0.50883056	-0.512621	-0.46472667	-0.75472186	-0.42693423	-0.48038504
0.26034404	-0.03367069	-0.12730182	0.89560464	-0.35903232	-0.063491643	0.10127196	0.045776338	0.012626912	-0.2642458	-0.2642458	-0.58322676	-0.56309252	-0.45145731	-0.52128511	-0.62985573	-0.60862455	-0.74315155	-0.47532168	-0.65031931
0.27771111	-0.0089315038	-0.081181352	0.89102832	-0.36713357	-0.068768534	0.052027741	-0.10423862	-0.090949888	-0.23580451	-0.23580451	-0.5954524	-0.5742091	-0.38484206	-0.48593649	-0.65954337	-0.567073	-0.73424822	-0.45161404	-0.6585611
0.22622757	-0.053718943	-0.11252061	0.92556435	-0.32223589	-0.055344152	0.010085806	0.11913707	-0.011147195	-0.1196104	-0.1196104	-0.50544032	-0.49635284	-0.27651999	-0.47111671	-0.56915106	-0.48779035	-0.72677542	-0.48149337	-0.52153933
0.25960382	-0.018097161	-0.11447381	0.90540474	-0.34505404	-0.057998853	0.016190236	-0.016132315	0.078242789	-0.14393494	-0.14393494	-0.46105393	-0.44991701	-0.1670647	-0.48067901	-0.47859847	-0.32014754	-0.69734505	-0.3463119	-0.3887694
0.34402821	-0.035875128	-0.094238465	0.89978807	-0.35076356	-0.057967327	0.10821693	0.041616209	-0.15017728	-0.11590404	-0.11590404	-0.46484668	-0.41075118	-0.0093092233	-0.39943721	-0.49138263	-0.26248211	-0.691635	-0.27950184	-0.40060502
0.37052032	-0.008881052	-0.15190137	0.89780902	-0.35321481	-0.043385721	0.14726731	-0.12371843	-0.25479781	-0.11324947	-0.11324947	-0.49928274	-0.46555416	-0.15024289	-0.35288048	-0.55913782	-0.43445538	-0.67744308	-0.38787689	-0.536967
0.2732136	-0.012546631	-0.12786494	0.90029946	-0.34325537	-0.049161113	0.22958324	-0.18100394	-0.20787681	-0.17019526	-0.17019526	-0.49347618	-0.49253442	-0.12386631	-0.42996221	-0.56395078	-0.37756952	-0.68495313	-0.41050428	-0.44525478
0.23124563	-0.0072225043	-0.034995546	0.8950979	-0.33758462	-0.058038101	0.57463693	0.080153208	-0.28269055	-0.19962581	-0.19962581	-0.51460481	-0.38271175	-0.13363327	-0.40896755	-0.5405529	-0.36293152	-0.71530485	-0.37520305	-0.45350135
0.25025528	0.0077234474	-0.058462756	0.89390779	-0.34204157	-0.047549591	0.48878642	-0.039966848	-0.22265028	-0.1506328	-0.1506328	-0.46366681	-0.32920044	-0.12194793	-0.3423694	-0.48743639	-0.36625203	-0.68320728	-0.25885017	-0.43335633
0.23033751	-0.021806697	-0.11877561	0.89933954	-0.3451352	-0.04348255	-0.16019934	0.056931277	0.033932383	-0.18524783	-0.18524783	-0.50570964	-0.43778344	-0.32764661	-0.50814712	-0.51484983	-0.4904868	-0.73180352	-0.35587484	-0.47578587
0.22969556	-0.05216571	-0.11179085	0.9002146	-0.34601613	-0.055663886	-0.42513808	0.28540964	0.15788031	-0.19233501	-0.19233501	-0.50538152	-0.24134953	-0.18116947	-0.45193372	-0.36883762	-0.38016539	-0.72292721	-0.21462969	-0.27552472
0.26076161	-0.035370696	-0.13730782	0.92902391	-0.33682804	0.016850711	0.091262612	0.032465399	-0.067358084	-0.92460685	-0.92460685	-0.98762595	-0.98072219	-0.95613023	-0.91879231	-0.99431834	-0.98121802	-0.97711386	-0.93312992	-0.98569092
0.28981703	-0.010751748	-0.11994169	0.9218254	-0.34717939	0.010435044	0.074966335	0.020368644	0.029770068	-0.96107654	-0.96107654	-0.9908447	-0.99302227	-0.9739602	-0.95493361	-0.99224282	-0.98372413	-0.99032589	-0.97204556	-0.99231099
0.28451133	-0.0085448131	-0.089976474	0.92579791	-0.34394546	0.005662581	0.077571156	0.0070843422	-0.0092251061	-0.97955082	-0.97955082	-0.99045171	-0.99287155	-0.97901058	-0.98324196	-0.99159041	-0.98271181	-0.98946984	-0.98762353	-0.99120854
0.2852744	-0.0045132061	-0.1137861	0.92797881	-0.33822701	0.011640008	0.070102368	-0.016084715	-0.017993883	-0.97696384	-0.97696384	-0.98267787	-0.99279184	-0.95345372	-0.97673228	-0.99184398	-0.96575663	-0.98133163	-0.97358718	-0.97948344
0.27239664	-0.023659196	-0.11324183	0.92999424	-0.33243089	0.0097864055	0.074625174	-0.0010039148	-0.0010324549	-0.96276865	-0.96276865	-0.98190103	-0.99106322	-0.9388876	-0.9800546	-0.99199261	-0.9597705	-0.98552886	-0.97119809	-0.97801148
0.26580577	-0.032762393	-0.11731189	0.92836922	-0.33647863	0.0071108915	0.080396378	0.034667442	-0.00053427358	-0.97114685	-0.97114685	-0.98739953	-0.99019493	-0.9580628	-0.98338882	-0.98851718	-0.9754289	-0.98813974	-0.97336505	-0.98366551
0.278426	-0.017091944	-0.12529627	0.92493645	-0.34470941	0.0030156153	0.077631547	0.024990621	0.001630675	-0.98707568	-0.98707568	-0.99024882	-0.99230808	-0.98214212	-0.98579519	-0.98981061	-0.98579001	-0.98914454	-0.98484535	-0.9873888
0.27942505	-0.014947411	-0.1101951	0.92487803	-0.3452228	-0.002604128	0.075507178	0.0055058257	0.0063300836	-0.99407761	-0.99407761	-0.9958991	-0.99629535	-0.99119421	-0.9902715	-0.99517924	-0.99043342	-0.99607069	-0.99363921	-0.9981571
0.27526076	-0.016105674	-0.10343073	0.92555134	-0.34363084	-0.0030021075	0.077722084	0.0087883419	-0.0020921317	-0.9926817	-0.9926817	-0.98990945	-0.99436641	-0.97352809	-0.99256892	-0.99137899	-0.97198956	-0.99304833	-0.98798764	-0.98235982
